data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-10-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,52,5,57,852,909,28,30,3059,481,3799,650,4449,201484,129248,
2020-10-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,11,2,13,325,338,31,33,474,29,425,416,841,73975,73155,
2020-10-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,32,2,34,503,537,-18,17,1365,100,1159,843,2002,203646,201540,
2020-10-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,421,38,459,5937,6396,283,390,6273,463,11501,1631,13132,604302,391374,
2020-10-01T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,206,14,220,4434,4654,1,103,26276,4484,31062,4352,35414,1184856,670418,
2020-10-01T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,20,4,24,735,759,41,57,3613,351,4355,368,4723,414092,183898,
2020-10-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,666,49,715,6628,7343,195,265,8474,923,8177,8563,16740,889420,740268,
2020-10-01T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,152,21,173,1598,1771,32,111,10067,1608,9624,3822,13446,313964,167855,
2020-10-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,298,35,333,8834,9167,107,324,80924,16960,95322,11729,107051,2133635,1331274,
2020-10-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,24,6,30,783,813,18,28,6180,990,7983,0,7983,248424,145986,
2020-10-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,4,0,4,130,134,1,1,498,24,616,40,656,43441,41971,
2020-10-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,0,28,554,582,21,29,2694,292,3568,0,3568,178242,92681,
2020-10-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,15,0,15,579,594,27,48,5040,406,3741,2299,6040,231957,99722,
2020-10-01T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,203,12,215,2692,2907,63,110,28440,4165,23430,12082,35512,726046,436125,
2020-10-01T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,217,14,231,2376,2607,91,114,4697,596,2384,5516,7900,413516,294298,per 877 casi non e' disponibile la provenienza
2020-10-01T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,110,20,130,2006,2136,75,96,1705,155,1995,2001,3996,192705,162894,
2020-10-01T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,307,20,327,2609,2936,70,156,4026,312,4726,2548,7274,490482,358336,
2020-10-01T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,106,22,128,3340,3468,66,144,10338,1165,11900,3071,14971,748736,502556,
2020-10-01T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,38,3,41,521,562,25,46,1853,85,1681,819,2500,207255,124094,
2020-10-01T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,7,0,7,62,69,-6,1,1100,146,1182,133,1315,29380,20265,
2020-10-01T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,180,24,204,3761,3965,233,445,21748,2183,21310,6586,27896,1922600,748630,
