data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-09-13T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,41,3,44,535,579,35,37,2964,472,3503,512,4015,175854,113956,
2020-09-13T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,5,1,6,150,156,1,3,429,28,414,199,613,63771,62961,
2020-09-13T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,29,3,32,363,395,7,14,1222,98,1159,556,1715,175025,172919,
2020-09-13T17:00:00,ITA,15,Campania,40.83956555,14.25084984,271,19,290,3651,3941,43,122,4733,451,7839,1286,9125,498723,304705,
2020-09-13T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,156,17,173,3766,3939,112,143,25096,4469,30116,3388,33504,1025932,597178,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19. Si corregge pertanto il numero totale dei casi positivi comunicato ieri: n corretto 33.361.
2020-09-13T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,23,2,25,564,589,3,45,3219,349,3907,250,4157,360701,164825,
2020-09-13T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,424,17,441,4314,4755,134,143,7483,885,7086,6037,13123,720433,598963,
2020-09-13T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,115,11,126,1017,1143,55,78,9130,1579,9014,2838,11852,266435,143543,
2020-09-13T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,252,28,280,8509,8789,222,265,77651,16899,93207,10132,103339,1822993,1128937,
2020-09-13T17:00:00,ITA,11,Marche,43.61675973,13.5188753,14,2,16,504,520,34,39,6041,989,7550,0,7550,224119,132323,
2020-09-13T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,1,4,89,93,3,3,449,23,528,37,565,37480,36107,
2020-09-13T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,288,296,30,40,2540,292,3128,0,3128,151122,79873,
2020-09-13T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,9,0,9,433,442,5,9,4654,405,3600,1901,5501,204287,89234,
2020-09-13T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,100,8,108,1989,2097,67,82,27503,4153,23979,9774,33753,638051,391637,
2020-09-13T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,195,9,204,1474,1678,79,82,4201,570,2148,4301,6449,349719,250467,Per 872 casi non è disponibile la provenienza
2020-09-13T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,80,14,94,1310,1404,25,33,1330,140,1710,1164,2874,158080,134443,
2020-09-13T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,120,17,137,1656,1793,46,61,3158,290,3556,1685,5241,400678,300490,
2020-09-13T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,80,17,97,2362,2459,57,91,9506,1149,11112,2002,13114,630201,424101,
2020-09-13T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,19,4,23,415,438,19,24,1547,81,1568,498,2066,176517,107219,
2020-09-13T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,3,0,3,33,36,2,2,1078,146,1129,131,1260,26489,18539,
2020-09-13T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,95,14,109,2858,2967,27,142,19700,2142,20314,4495,24809,1711508,671902,
