data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-08-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,27,1,28,230,258,3,5,2840,472,3205,365,3570,141741,91835,
2020-08-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,70,70,5,8,393,28,402,89,491,51388,50588,"1) N. 2 CASI GIA' RISULTATI POSITIVI, IN ISOLAMENTO DOMICILIARE E DICHIARATI IL 15.08.2020, SONO RISULTATI NEGATIVI AI TEST DI CONFERMA PER Sars Cov-2 DI II LIVELLO E DETRATTI DAL COMPUTO TOTALE; 2) IN DATA ODIERNA SI AGGIUNGONO: - N. 1 CASO POSITIVO NON DICHIARATO IL 15.08.2020 PER ULTERIORI VERIFICHE ED - ALTRI N. 7 CASI POSITIVI FACENTI PARTE DELLO STESSO CLUSTER FAMILIARE, DI CUI: N. 4 (RESIDENTI IN TOSCANA) E N. 4 (RESIDENTI IN BASILICATA) ."
2020-08-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,10,1,11,143,154,5,5,1106,97,1159,198,1357,138078,136044,
2020-08-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,49,2,51,545,596,29,35,4311,440,5220,127,5347,366453,195069,
2020-08-18T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,72,4,76,1713,1789,-25,21,24255,4454,28693,1805,30498,780697,463421,
2020-08-18T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,5,3,8,196,204,3,10,2970,348,3471,51,3522,288238,137468,
2020-08-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,218,6,224,1135,1359,30,43,6991,871,6332,2889,9221,463468,378384,
2020-08-18T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,25,1,26,296,322,27,27,8610,1569,8613,1888,10501,213677,114701,
2020-08-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,150,14,164,5150,5314,-21,50,75319,16840,90430,7043,97473,1423476,849579,
2020-08-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,13,1,14,191,205,10,15,5866,987,7058,0,7058,185136,110364,
2020-08-18T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,44,44,9,9,429,23,486,10,496,30210,29022,
2020-08-18T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,1,9,118,127,0,0,2385,292,2804,0,2804,123161,64618,
2020-08-18T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,1,3,56,59,0,2,4542,405,3404,1602,5006,170637,77285,
2020-08-18T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,80,3,83,814,897,23,27,27089,4141,24713,7414,32127,540445,328753,
2020-08-18T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,53,3,56,284,340,15,20,3987,555,1853,3029,4882,270938,188150,per 878 casi non e' disponibile la provenienza
2020-08-18T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,9,0,9,113,122,12,12,1256,134,1390,122,1512,119093,100605,
2020-08-18T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,54,6,60,662,722,4,13,2785,286,2997,796,3793,313011,241613,
2020-08-18T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,16,4,20,698,718,31,31,9028,1139,10449,436,10885,474476,311146,
2020-08-18T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,9,1,10,83,93,8,10,1386,80,1479,80,1559,135130,85191,
2020-08-18T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,7,8,0,0,1064,146,1100,118,1218,23451,16690,
2020-08-18T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,42,6,48,1640,1688,54,60,17530,2098,19716,1600,21316,1389155,539471,
