data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-09-21T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,58,5,63,676,739,60,72,2995,475,3657,552,4209,186082,120157,
2020-09-21T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,7,1,8,155,163,-3,1,447,28,420,218,638,66927,66117,
2020-09-21T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,30,4,34,434,468,7,12,1278,98,1159,685,1844,186607,184501,
2020-09-21T17:00:00,ITA,15,Campania,40.83956555,14.25084984,345,21,366,4531,4897,222,243,5149,457,8987,1516,10503,544020,345005,
2020-09-21T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,167,23,190,4428,4618,89,116,25361,4477,30587,3869,34456,1090435,627269,
2020-09-21T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,20,5,25,671,696,10,13,3344,350,4084,306,4390,381744,172262,
2020-09-21T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,466,27,493,5347,5840,151,198,7807,895,7467,7075,14542,792675,662743,
2020-09-21T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,145,15,160,1365,1525,64,64,9440,1591,9281,3275,12556,285528,153324,
2020-09-21T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,283,36,319,8757,9076,69,90,78849,16923,94073,10775,104848,1953299,1213246,
2020-09-21T17:00:00,ITA,11,Marche,43.61675973,13.5188753,24,2,26,624,650,8,17,6112,989,7751,0,7751,233956,137930,
2020-09-21T17:00:00,ITA,14,Molise,41.55774754,14.65916051,5,1,6,126,132,28,31,463,23,579,39,618,39798,38386,
2020-09-21T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,16,1,17,423,440,18,20,2589,292,3321,0,3321,162335,85880,
2020-09-21T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,13,0,13,545,558,1,2,4773,405,3674,2062,5736,215685,93200,
2020-09-21T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,143,7,150,2208,2358,32,57,27883,4155,23667,10729,34396,670699,410265,
2020-09-21T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,201,11,212,1977,2189,61,81,4306,580,2238,4837,7075,376960,268745,Per 870 casi non è disponibile la provenienza
2020-09-21T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,98,20,118,1596,1714,49,64,1446,143,1787,1516,3303,171477,145340,
2020-09-21T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,203,14,217,2131,2348,32,75,3390,299,4027,2010,6037,435365,323104,
2020-09-21T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,94,23,117,2901,3018,62,84,9726,1152,11423,2473,13896,681070,459147,
2020-09-21T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,25,4,29,439,468,-17,5,1669,84,1612,609,2221,188200,113380,
2020-09-21T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,3,0,3,45,48,-3,2,1087,146,1151,130,1281,27715,19210,
2020-09-21T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,129,12,141,2993,3134,41,103,20589,2162,20693,5192,25885,1798099,703443,
