data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-06-10T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,83,5,88,462,550,-17,0,2263,453,3266,86082,58766,,
2020-06-10T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,10,11,-3,0,362,27,400,33551,32761,,
2020-06-10T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,2,9,85,94,-1,0,2218,292,2604,73404,35148,,
2020-06-10T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,0,18,36,54,-14,0,1008,97,1159,78174,76112,,
2020-06-10T17:00:00,ITA,15,Campania,40.83956555,14.25084984,74,2,76,566,642,-33,1,3764,428,4834,223302,112309,,
2020-06-10T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,228,25,253,1808,2061,-95,24,21717,4192,27970,375278,223413,,
2020-06-10T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,25,1,26,87,113,-15,2,2832,341,3286,152866,90061,,
2020-06-10T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,368,47,415,2151,2566,-4,18,4533,770,7869,283630,229513,,
2020-06-10T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,110,3,113,132,245,-4,20,8096,1513,9854,121023,66009,,
2020-06-10T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2565,98,2663,15194,17857,-440,99,56474,16349,90680,845618,502047,,
2020-06-10T17:00:00,ITA,11,Marche,43.61675973,13.5188753,29,0,29,918,947,-45,3,4811,992,6750,116320,70837,,
2020-06-10T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,2,2,118,120,0,1,296,23,439,17375,16611,,
2020-06-10T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,564,35,599,2773,3372,-299,26,23568,3976,30916,353737,226874,,
2020-06-10T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,71,4,75,482,557,-56,0,3426,529,4512,138377,91918,,
2020-06-10T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,9,1,10,40,50,-4,0,1180,131,1361,65175,55439,,
2020-06-10T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,40,6,46,807,853,0,1,2324,278,3455,171384,144193,,
2020-06-10T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,40,15,55,484,539,-89,3,8531,1078,10148,280491,198466,,
2020-06-10T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,6,1,7,73,80,-1,0,3895,464,4439,97739,52412,,
2020-06-10T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,13,2,15,13,28,-1,1,1332,76,1436,78366,55763,,
2020-06-10T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,3,0,3,3,6,-2,0,1041,144,1191,16141,12502,,
2020-06-10T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,66,0,66,899,965,-39,3,16268,1961,19194,773316,362400,,
