data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-10-08T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,90,7,97,1055,1152,54,68,3145,486,4061,722,4783,215967,137364,
2020-10-08T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,35,0,35,394,429,15,22,511,35,433,542,975,79406,78439,N.B.: N. 02 CASI POSITIVI ODIERNI E SEGNALATI NEL COMPUTO TOTALE DEI NUOVI CASI SI RIFERISCONO  A RESIDENTI IN ISOLAMENTO IN PUGLIA CHE HANNO UTILIZZATO PER L'ESECUZIONE E LA DIAGNOSI DI SARS CoV-2 LABORATORI ACCREDITATI DELLA REGIONE BASILICATA.
2020-10-08T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,39,1,40,563,603,12,21,1441,102,1159,987,2146,216234,214128,
2020-10-08T17:00:00,ITA,15,Campania,40.83956555,14.25084984,548,55,603,8347,8950,607,757,7044,470,14672,1792,16464,654892,430106,
2020-10-08T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,232,13,245,5179,5424,129,184,26722,4492,31698,4940,36638,1257805,704510,
2020-10-08T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,23,6,29,991,1020,75,110,3769,355,4732,412,5144,439370,194340,
2020-10-08T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,821,55,876,7976,8852,272,359,8936,960,8845,9903,18748,973956,805125,
2020-10-08T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,195,28,223,1932,2155,123,152,10705,1614,10066,4408,14474,336672,179543,
2020-10-08T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,361,41,402,10004,10406,529,683,82484,16979,97091,12778,109869,2254865,1408098,
2020-10-08T17:00:00,ITA,11,Marche,43.61675973,13.5188753,34,5,39,1068,1107,55,66,6251,992,8350,0,8350,261317,153648,
2020-10-08T17:00:00,ITA,14,Molise,41.55774754,14.65916051,6,0,6,136,142,4,6,523,25,648,42,690,46541,45014,
2020-10-08T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,30,1,31,695,726,59,69,2785,292,3803,0,3803,187835,97393,
2020-10-08T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,18,0,18,672,690,41,59,5259,406,3820,2535,6355,244108,103685,
2020-10-08T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,311,16,327,3652,3979,255,336,29043,4172,24168,13026,37194,771156,459191,
2020-10-08T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,278,23,301,3033,3334,201,248,4929,604,2555,6312,8867,440278,312343,per 881 casi non e' disponibile la provenienza
2020-10-08T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,129,19,148,2322,2470,80,127,1977,161,2126,2482,4608,206533,174362,
2020-10-08T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,376,33,409,3287,3696,147,259,4454,329,5441,3038,8479,529533,383416,
2020-10-08T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,132,27,159,4590,4749,319,339,10693,1170,12785,3827,16612,806096,541159,
2020-10-08T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,50,8,58,805,863,55,84,1956,87,1770,1136,2906,221146,131965,
2020-10-08T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,4,1,5,117,122,15,18,1116,146,1244,140,1384,30644,21086,
2020-10-08T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,213,19,232,4851,5083,329,491,22620,2206,21837,8072,29909,2023146,790836,
