data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-08-13T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,24,1,25,209,234,13,16,2826,472,3174,358,3532,138681,89847,
2020-08-13T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,73,73,1,1,377,28,402,76,478,50248,49448,
2020-08-13T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,8,1,9,110,119,9,12,1100,97,1159,157,1316,131392,129359,
2020-08-13T17:00:00,ITA,15,Campania,40.83956555,14.25084984,38,2,40,407,447,23,27,4283,440,5082,88,5170,354546,186543,
2020-08-13T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,79,4,83,1744,1827,20,37,24132,4298,28581,1676,30257,752657,449766,
2020-08-13T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,7,3,10,166,176,12,15,2952,348,3434,42,3476,277160,133284,
2020-08-13T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,195,9,204,923,1127,6,36,6960,869,6290,2666,8956,449886,367897,
2020-08-13T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,20,2,22,235,257,30,63,8567,1569,8542,1851,10393,206804,110755,
2020-08-13T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,170,11,181,5358,5539,18,74,74754,16835,90188,6940,97128,1394380,833060,
2020-08-13T17:00:00,ITA,11,Marche,43.61675973,13.5188753,8,0,8,161,169,2,11,5831,987,6987,0,6987,180090,107237,
2020-08-13T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,35,35,6,6,427,23,475,10,485,29599,28421,
2020-08-13T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,1,8,114,122,-8,3,2367,292,2781,0,2781,118412,61905,"Oggi è stato corretto il dato di un positivo contato due volte, una volta su Roma e uno su in Comune Sconosciuto a causa di un doppio inserimento. E’ stato quindi tolto il caso da Comune Sconosciuto (-1). In totale quindi : +3-1=2."
2020-08-13T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,1,2,61,63,-5,2,4532,405,3401,1599,5000,166427,76012,
2020-08-13T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,77,3,80,784,864,9,26,26979,4139,24807,7175,31982,530384,322956,
2020-08-13T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,46,2,48,228,276,14,16,3979,554,1838,2971,4809,262847,182067,per 886 casi non e' disponibile la provenienza
2020-08-13T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,8,0,8,90,98,15,17,1247,134,1379,100,1479,116177,98236,
2020-08-13T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,42,6,48,556,604,42,42,2757,284,2956,689,3645,303687,234950,
2020-08-13T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,13,3,16,574,590,27,28,9008,1137,10407,328,10735,460694,302546,
2020-08-13T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,10,0,10,52,62,5,7,1382,80,1464,60,1524,131041,83046,
2020-08-13T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,3,0,3,11,14,-1,0,1057,146,1099,118,1217,22938,16397,
2020-08-13T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,30,6,36,1349,1385,52,84,17406,2094,19612,1273,20885,1342714,518924,
