data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-09-10T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,35,3,38,474,512,6,11,2948,472,3433,499,3932,170623,110567,
2020-09-10T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,4,1,5,138,143,5,6,422,28,413,180,593,61974,61164,
2020-09-10T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,28,3,31,339,370,8,8,1207,98,1159,516,1675,170611,168505,
2020-09-10T17:00:00,ITA,15,Campania,40.83956555,14.25084984,232,10,242,3500,3742,148,180,4568,450,7540,1220,8760,481767,289379,
2020-09-10T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,143,17,160,3451,3611,57,110,24994,4468,29900,3173,33073,999874,582928,
2020-09-10T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,17,3,20,526,546,35,39,3144,349,3827,212,4039,352278,161912,
2020-09-10T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,372,9,381,4001,4382,112,163,7413,882,6968,5709,12677,688893,571817,
2020-09-10T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,91,11,102,839,941,34,114,9060,1579,8894,2686,11580,259510,139851,
2020-09-10T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,256,30,286,8166,8452,128,245,77204,16892,92791,9757,102548,1775670,1098986,
2020-09-10T17:00:00,ITA,11,Marche,43.61675973,13.5188753,11,2,13,426,439,29,40,6015,989,7443,0,7443,219106,129830,
2020-09-10T17:00:00,ITA,14,Molise,41.55774754,14.65916051,4,0,4,91,95,3,3,437,23,520,35,555,36444,35157,
2020-09-10T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,231,239,16,20,2506,292,3037,0,3037,147298,77764,
2020-09-10T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,6,0,6,392,398,78,82,4638,405,3580,1861,5441,199539,87467,
2020-09-10T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,110,9,119,1799,1918,54,74,27450,4153,24096,9425,33521,627817,385183,
2020-09-10T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,179,8,187,1283,1470,56,70,4169,570,2126,4083,6209,339446,242098,Per 885 casi non è disponibile la provenienza
2020-09-10T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,57,12,69,1217,1286,53,63,1300,139,1658,1067,2725,152649,130074,
2020-09-10T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,108,18,126,1477,1603,76,106,3140,289,3457,1575,5032,389738,293401,
2020-09-10T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,74,13,87,2127,2214,73,92,9377,1147,10971,1767,12738,609191,409901,
2020-09-10T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,16,3,19,371,390,17,24,1521,81,1549,443,1992,172063,104824,
2020-09-10T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,2,0,2,29,31,-3,0,1077,146,1123,131,1254,26128,18332,
2020-09-10T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,83,12,95,2831,2926,-11,147,19295,2135,20166,4190,24356,1673770,658348,
