data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-09-23T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,55,4,59,701,760,18,22,3012,477,3689,560,4249,189052,122050,
2020-09-23T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,12,1,13,179,192,15,17,449,28,422,247,669,68081,67261,
2020-09-23T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,27,4,31,474,505,15,19,1284,98,1159,728,1887,190031,187925,
2020-09-23T17:00:00,ITA,15,Campania,40.83956555,14.25084984,356,22,378,4689,5067,112,248,5383,457,9379,1528,10907,552231,350063,
2020-09-23T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,187,20,207,4406,4613,-20,101,25520,4479,30673,3939,34612,1110287,636603,
2020-09-23T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,16,6,22,688,710,7,57,3401,350,4136,325,4461,388810,174659,
2020-09-23T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,521,32,553,5631,6184,154,195,7889,902,7603,7372,14975,810809,678371,
2020-09-23T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,149,18,167,1426,1593,63,108,9582,1594,9352,3417,12769,291936,156756,
2020-09-23T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,308,33,341,8763,9104,77,196,79197,16925,94288,10938,105226,1990912,1239028,
2020-09-23T17:00:00,ITA,11,Marche,43.61675973,13.5188753,24,4,28,658,686,26,32,6126,989,7801,0,7801,236514,139445,
2020-09-23T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,1,4,128,132,1,3,468,23,583,40,623,40516,39092,
2020-09-23T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,20,1,21,455,476,28,37,2598,292,3366,0,3366,164766,86974,
2020-09-23T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,13,0,13,547,560,12,22,4818,405,3685,2098,5783,218911,94533,
2020-09-23T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,163,8,171,2247,2418,25,95,28000,4157,23482,11093,34575,682282,413848,
2020-09-23T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,204,10,214,2008,2222,32,89,4426,583,2271,4960,7231,385490,274285,Per 870 casi non è disponibile la provenienza
2020-09-23T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,100,21,121,1624,1745,22,49,1515,145,1826,1579,3405,175829,149069,
2020-09-23T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,230,16,246,2166,2412,22,89,3519,303,4141,2093,6234,448412,331383,
2020-09-23T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,97,24,121,2933,3054,-4,90,9853,1153,11493,2567,14060,694204,467414,
2020-09-23T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,30,3,33,435,468,-1,19,1713,85,1620,646,2266,192524,115748,
2020-09-23T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,4,0,4,54,58,9,2,1080,146,1154,130,1284,27977,19381,
2020-09-23T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,139,16,155,3000,3155,12,150,20832,2167,20835,5319,26154,1820101,711874,
