data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-07-31T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,13,1,14,97,111,5,5,2799,472,3138,244,3382,128483,84411,
2020-07-31T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,48,50,3,3,374,28,402,50,452,47200,46410,"AI MIGRANTI GIA' SEGNALATI SI AGGIUNGONO PER ATTIVITA' DI SCREENING E RETESTING N. 2 CASI POSITIVI (APPARTENENTI ALLO STESSO GRUPPO PROVENIENTE DAL BANGLADESH E SBARCATI IN DATA 11 C.M. A LAMPEDUSA PROVENIENTI DALLA LIBIA, SUCCESSIVAMENTE TRASFERITI AD AGRIGENTO ED ARRIVATI IN STRUTTURE RICETTIVE DELLA REGIONE BASILICATA IL 15 LUGLIO 2020)  E N. 1 CASO IN SOGGETTO DI NAZIONALITA' AFGANA GIA' OSPITE DELLA STRUTTURA DI ACCOGLIENZA DI IRSINA (MT) IN CUI SONO ACCOLTI ANCHE ALCUNI DEI SUDDETTI MIGRANTI PROVENIENTI DAL BANGLADESH. I 3 CASI POSITIVI ODIERNI, GIA' NEGATIVI AL PRIMO TAMPONE OF ESEGUITO IN STRUTTURE DI ACCOGLIENZA DELLA REGIONE BASILICATA, DERIVANO TUTTI DA ATTIVITA' DI RETESTING E SONO AL MOMENTO ASINTOMATICI."
2020-07-31T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,3,1,4,93,97,4,4,1072,97,1159,107,1266,120668,118634,Dallo screening condotto su 63  migranti sbarcati ieri a Ferruzzano il laboratorio dell'ASP di Reggio Calabria  ha intercettao un  positivo.
2020-07-31T17:00:00,ITA,15,Campania,40.83956555,14.25084984,48,6,54,341,395,-4,9,4169,435,4923,76,4999,332836,170810,
2020-07-31T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,59,4,63,1433,1496,25,36,23885,4289,28354,1316,29670,655330,395936,
2020-07-31T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,9,2,11,111,122,0,3,2927,345,3377,17,3394,251621,125634,
2020-07-31T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,183,9,192,753,945,8,18,6839,863,6197,2450,8647,416921,343670,
2020-07-31T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,19,0,19,181,200,4,4,8447,1567,8468,1746,10214,189022,100861,
2020-07-31T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,148,7,155,5856,6011,-24,77,73402,16806,89624,6595,96219,1300088,782147,
2020-07-31T17:00:00,ITA,11,Marche,43.61675973,13.5188753,6,0,6,141,147,17,21,5750,987,6884,0,6884,167216,100200,
2020-07-31T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,26,27,1,1,421,23,469,2,471,27679,26528,
2020-07-31T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,1,7,95,102,10,15,2323,292,2717,0,2717,105217,54206,
2020-07-31T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,100,100,-1,2,4470,405,3394,1581,4975,153167,72464,
2020-07-31T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,103,5,108,691,799,9,21,26739,4129,25281,6386,31667,499126,305619,
2020-07-31T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,18,0,18,77,95,1,2,3964,552,1991,2620,4611,240004,165237,Per 1193 casi non è disponibile la provenienza
2020-07-31T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,3,0,3,30,33,10,10,1237,134,1365,39,1404,106345,90445,
2020-07-31T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,38,2,40,235,275,16,16,2730,283,2809,479,3288,276773,217405,
2020-07-31T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,17,0,17,370,387,-2,14,8962,1134,10250,233,10483,424574,281692,
2020-07-31T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,12,18,1,1,1368,80,1445,21,1466,120896,78170,
2020-07-31T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,11,12,0,0,1050,146,1090,118,1208,21532,15574,
2020-07-31T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,33,3,36,964,1000,109,117,17046,2074,19407,713,20120,1228415,485614,
