data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-10-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,169,13,182,2112,2294,144,148,3186,493,4950,1023,5973,241046,151830,
2020-10-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,40,0,40,598,638,55,57,550,38,441,785,1226,87674,86834,
2020-10-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,58,5,63,931,994,90,94,1585,104,1159,1524,2683,236388,234284,
2020-10-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,817,75,892,14798,15690,1336,1410,8254,499,22363,2080,24443,751931,509918,
2020-10-17T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,427,65,492,8157,8649,616,641,27175,4509,33741,6592,40333,1366109,754101,
2020-10-17T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,49,13,62,1877,1939,140,167,3962,359,5782,478,6260,474807,208471,
2020-10-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1043,98,1141,12096,13237,920,994,9535,1018,10392,13398,23790,1123324,924313,
2020-10-17T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,364,38,402,3156,3558,317,464,12554,1633,12399,5346,17745,373115,197088,
2020-10-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,943,96,1039,20586,21625,2497,2664,85112,17057,106066,17728,123794,2471303,1544959,
2020-10-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,77,10,87,1775,1862,108,121,6400,992,9254,0,9254,280905,164588,
2020-10-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,9,0,9,321,330,65,65,573,26,884,45,929,53352,50306,
2020-10-17T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,66,6,72,1372,1444,141,155,2911,293,4648,0,4648,201756,104499,
2020-10-17T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,27,0,27,744,771,46,82,5609,417,3956,2841,6797,260404,107750,
2020-10-17T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,701,51,752,8128,8880,822,972,29791,4196,25648,17219,42867,849485,498420,
2020-10-17T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,368,33,401,4579,4980,307,350,5472,632,3035,8049,11084,484125,342024,per 747 casi non e' disponibile la provenienza
2020-10-17T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,192,30,222,2966,3188,93,130,2506,172,2440,3426,5866,226794,191734,
2020-10-17T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,479,61,540,5741,6281,347,475,5101,362,7493,4251,11744,589079,422068,
2020-10-17T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,344,50,394,8853,9247,732,879,11460,1189,17020,4876,21896,903865,608130,
2020-10-17T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,99,16,115,2015,2130,169,205,2193,92,1985,2430,4415,249890,147587,
2020-10-17T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,17,2,19,439,458,76,78,1134,146,1569,169,1738,33039,22585,
2020-10-17T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,328,43,371,8369,8740,602,774,24064,2247,22758,12293,35051,2135650,832701,
