data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-09-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,54,5,59,762,821,4,16,3035,477,3717,616,4333,194249,124985,
2020-09-26T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,14,1,15,214,229,24,25,459,28,425,291,716,70507,69687,
2020-09-26T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,30,2,32,481,513,5,15,1308,100,1159,762,1921,195545,193439,
2020-09-26T17:00:00,ITA,15,Campania,40.83956555,14.25084984,325,29,354,5127,5481,223,274,5688,460,10058,1571,11629,572941,367291,
2020-09-26T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,200,17,217,4500,4717,66,99,25734,4481,30821,4111,34932,1141530,651887,
2020-09-26T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,18,6,24,694,718,5,54,3512,350,4240,340,4580,400218,178499,
2020-09-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,591,35,626,6041,6667,176,219,8081,906,7797,7857,15654,841577,703206,
2020-09-26T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,136,19,155,1582,1737,11,97,9705,1599,9448,3593,13041,300696,161282,
2020-09-26T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,312,30,342,8745,9087,-84,256,79960,16941,94691,11297,105988,2051849,1278033,
2020-09-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,23,2,25,716,741,20,26,6146,990,7877,0,7877,241151,142155,
2020-09-26T17:00:00,ITA,14,Molise,41.55774754,14.65916051,4,1,5,130,135,2,5,479,23,597,40,637,41706,40259,
2020-09-26T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,26,0,26,514,540,26,29,2635,292,3467,0,3467,170485,89488,
2020-09-26T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,14,0,14,549,563,15,51,4912,405,3711,2169,5880,224794,96818,
2020-09-26T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,164,10,174,2389,2563,61,107,28183,4160,23264,11642,34906,700349,423689,
2020-09-26T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,203,11,214,2123,2337,28,51,4518,590,2316,5129,7445,396426,282195,Per 869 casi non è disponibile la provenienza
2020-09-26T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,109,18,127,1709,1836,52,63,1607,148,1891,1700,3591,182014,154219,
2020-09-26T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,255,13,268,2315,2583,53,110,3687,306,4341,2235,6576,464469,342008,
2020-09-26T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,84,24,108,3219,3327,66,110,9981,1157,11683,2782,14465,716112,481455,
2020-09-26T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,34,3,37,463,500,15,35,1768,85,1646,707,2353,198085,118947,
2020-09-26T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,3,0,3,63,66,11,11,1087,146,1168,131,1299,28484,19697,
2020-09-26T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,147,21,168,3264,3432,96,216,21208,2174,21048,5766,26814,1866163,727456,
