data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-08-05T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,19,1,20,120,140,15,19,2808,472,3160,260,3420,132316,86563,
2020-08-05T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,51,53,2,1,373,28,402,52,454,48206,47416,"CASO ALLA DATA ODIERNA POSITIVO, ASINTOMATICO PER ATTIVITA' DI SCREENING PER  RIENTRO DA PAESE DI ORIGINE (ROMANIA) IL 29/07/2020 CON VOLO WIZZAIR PARTITO DA BUCAREST ED ATTERRATA A BARI ALLE ORE 13.15. HA EFFETTUATO IL TRAGITTO DA BARI A MATERA IN TAXI IN PARI DATA, ACCOMPAGNATA DA MARITO E FIGLIO, RISULTATI ALLA DATA ODIERNA NEGATIVI PER SARS COV-2 ED ASINTOMATICI."
2020-08-05T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,6,1,7,94,101,2,2,1076,97,1159,115,1274,124526,122492,Il caso positivo di oggi rilevato dall'AO di Reggio Calabria appartiene allo sbarco di Rocella del 11/07
2020-08-05T17:00:00,ITA,15,Campania,40.83956555,14.25084984,44,1,45,349,394,2,8,4198,438,4953,77,5030,341031,177414,
2020-08-05T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,73,4,77,1532,1609,28,47,23997,4291,28438,1459,29897,694508,418046,
2020-08-05T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,8,2,10,137,147,9,9,2932,346,3400,25,3425,261538,128698,
2020-08-05T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,188,7,195,788,983,-4,12,6878,865,6220,2506,8726,429548,353130,
2020-08-05T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,18,0,18,189,207,7,7,8475,1568,8440,1810,10250,195342,104340,
2020-08-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,164,11,175,5648,5823,71,138,73872,16824,89814,6705,96519,1335383,803355,
2020-08-05T17:00:00,ITA,11,Marche,43.61675973,13.5188753,15,0,15,122,137,-2,6,5781,987,6905,0,6905,171452,102536,
2020-08-05T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,33,34,1,1,421,23,475,3,478,28501,27346,
2020-08-05T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,108,116,-2,5,2337,292,2745,0,2745,109465,56638,
2020-08-05T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,3,0,3,76,79,-9,1,4500,405,3397,1587,4984,157412,73665,
2020-08-05T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,94,4,98,682,780,-18,21,26826,4134,25113,6627,31740,510732,311770,
2020-08-05T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,24,0,24,128,152,21,23,3973,553,1919,2759,4678,249211,171932,per 1084 casi non e' disponibile la provenienza
2020-08-05T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,5,0,5,48,53,8,9,1240,134,1374,53,1427,109882,93176,
2020-08-05T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,34,4,38,276,314,21,21,2741,284,2840,499,3339,286665,223645,
2020-08-05T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,18,0,18,397,415,10,11,8978,1137,10282,248,10530,438634,289710,
2020-08-05T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,24,30,1,2,1369,80,1452,27,1479,124855,80145,
2020-08-05T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,11,12,-1,0,1051,146,1091,118,1209,21983,15855,
2020-08-05T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,33,6,39,1028,1067,2,41,17150,2077,19465,829,20294,1269850,496893,
