data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-08-30T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,37,1,38,391,429,34,34,2872,472,3331,442,3773,156774,101829,
2020-08-30T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,86,88,1,1,408,28,405,119,524,56001,55211,IN DATA ODIERNA SI COMUNICA UNICAMENTE LA POSITIVITA' DI N. 1 CASO RISCONTRATO. IL NUMERO TOTALE DEI TAMPONI NF EFFETTUATI/CASI TESTATI ODIERNO SARA' COMUNICATO CUMULANDOLO CON I DATI DEL 31 AGOSTO 2020. 
2020-08-30T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,17,0,17,215,232,34,34,1148,97,1159,318,1477,154919,152885,
2020-08-30T17:00:00,ITA,15,Campania,40.83956555,14.25084984,110,4,114,1911,2025,254,270,4412,445,6243,639,6882,413478,233301,
2020-08-30T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,99,11,110,2758,2868,99,109,24478,4459,29294,2511,31805,893601,524656,
2020-08-30T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,15,1,16,344,360,12,16,3056,348,3636,128,3764,325275,152158,
2020-08-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,310,7,317,2718,3035,153,156,7130,878,6686,4357,11043,571389,466475,
2020-08-30T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,32,1,33,476,509,16,53,8827,1571,8670,2237,10907,236042,127057,
2020-08-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,194,20,214,6615,6829,184,235,76248,16863,91582,8358,99940,1586967,966973,
2020-08-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,12,1,13,289,302,6,15,5949,987,7238,0,7238,204089,121344,
2020-08-30T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,0,3,67,70,1,1,432,23,502,23,525,33383,32155,
2020-08-30T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,180,190,0,8,2450,292,2932,0,2932,137117,72684,
2020-08-30T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,3,1,4,83,87,3,8,4600,405,3445,1647,5092,186481,82952,
2020-08-30T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,85,5,90,1315,1405,22,60,27293,4146,24400,8444,32844,585831,359814,
2020-08-30T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,117,5,122,695,817,69,69,4029,556,2004,3398,5402,303046,213959,
2020-08-30T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,28,3,31,681,712,21,22,1268,134,1563,551,2114,134534,114114,
2020-08-30T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,68,10,78,1036,1114,30,34,2891,286,3152,1139,4291,346347,266061,
2020-08-30T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,48,5,53,1450,1503,82,98,9141,1141,10695,1090,11785,535080,353231,
2020-08-30T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,10,1,11,251,262,24,31,1442,80,1518,266,1784,153666,95419,
2020-08-30T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,2,0,2,21,23,4,2,1063,146,1108,124,1232,24783,17533,
2020-08-30T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,52,7,59,2286,2345,0,109,18399,2120,19964,2900,22864,1547538,607977,
