data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-08-03T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,16,1,17,107,124,8,9,2802,472,3139,259,3398,130877,85744,
2020-08-03T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,49,51,0,0,374,28,402,51,453,47706,46916,
2020-08-03T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,5,1,6,92,98,0,0,1075,97,1159,111,1270,122601,120567,
2020-08-03T17:00:00,ITA,15,Campania,40.83956555,14.25084984,47,2,49,348,397,-4,4,4187,436,4944,76,5020,338018,174985,
2020-08-03T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,68,3,71,1489,1560,20,34,23957,4291,28403,1405,29808,678601,409341,
2020-08-03T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,9,3,12,124,136,-1,0,2929,346,3388,23,3411,256348,127228,"Durante una verifica interna sulla correttezza e completezza dei dati relativi a COVID-19, sono emersi un decesso occorso in data 22/06 non precedentemente comunicato e 6 casi positivi indicati come casi da screening, in realtà casi da sospetto diagnostico. Si correggono quindi sia il totale dei decessi sia la distribuzione dei casi nelle categorie ""Casi da sospetto diagnostico"" e ""Casi da screening""."
2020-08-03T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,174,9,183,791,974,10,15,6859,864,6209,2488,8697,424283,349522,
2020-08-03T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,21,0,21,174,195,-21,2,8475,1568,8468,1770,10238,192669,102878,
2020-08-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,162,9,171,5624,5795,-26,25,73724,16818,89689,6648,96337,1320427,794279,
2020-08-03T17:00:00,ITA,11,Marche,43.61675973,13.5188753,13,0,13,127,140,-7,0,5770,987,6897,0,6897,169125,101386,
2020-08-03T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,32,33,2,2,421,23,475,2,477,28221,27070,
2020-08-03T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,0,7,105,112,5,6,2330,292,2734,0,2734,107735,55757,
2020-08-03T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,3,0,3,97,100,1,2,4476,405,3396,1585,4981,155785,73149,
2020-08-03T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,95,5,100,713,813,3,13,26767,4131,25169,6542,31711,504973,309217,
2020-08-03T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,23,0,23,102,125,5,9,3970,553,1994,2654,4648,244174,168787,per 1193 casi non e' disponibile la provenienza
2020-08-03T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,3,0,3,41,44,1,2,1238,134,1370,46,1416,107836,91739,
2020-08-03T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,36,3,39,249,288,3,3,2737,283,2824,484,3308,281658,220629,
2020-08-03T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,16,1,17,381,398,1,10,8974,1136,10270,238,10508,432068,285916,
2020-08-03T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,7,0,7,20,27,1,1,1368,80,1451,24,1475,122665,79126,
2020-08-03T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,12,13,0,0,1050,146,1074,135,1209,21788,15732,
2020-08-03T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,25,4,29,1022,1051,17,22,17106,2076,19436,797,20233,1253243,491567,
