data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-08-11T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,23,1,24,195,219,0,3,2821,472,3166,346,3512,136795,88902,
2020-08-11T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,73,73,1,1,376,28,402,75,477,49641,48851,"N. 1 CASO POSITIVO, ALLA DATA ODIERNA ASINTOMATICO, RESIDENTE IN BASILICATA, PROVENIENTE DALLA REGIONE LOMBARDIA OVE E' DOMICILIATO E VIVE STABILMENTE, INDIVIDUATO CON ATTIVITA' DI SCREENING ED ATTUALMENTE ISOLAMENTO DOMICILIARE."
2020-08-11T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,8,1,9,103,112,11,11,1091,97,1159,141,1300,129136,127102,
2020-08-11T17:00:00,ITA,15,Campania,40.83956555,14.25084984,44,2,46,356,402,4,23,4272,440,5027,87,5114,351505,184220,
2020-08-11T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,76,4,80,1710,1790,-1,19,24091,4298,28546,1633,30179,737749,442538,
2020-08-11T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,8,3,11,145,156,-8,3,2948,348,3420,32,3452,272158,132027,"A seguito di una verifica interna sulla correttezza dei dati relativi a COVID-19, è emerso un decesso occorso in data 12/07 non precedentemente comunicato. Si corregge quindi il totale dei decessi"
2020-08-11T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,203,9,212,889,1101,20,23,6915,867,6264,2619,8883,444980,364395,
2020-08-11T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,18,2,20,203,223,11,11,8512,1569,8462,1842,10304,203325,108894,
2020-08-11T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,160,10,170,5344,5514,-33,68,74605,16833,90081,6871,96952,1379246,824917,
2020-08-11T17:00:00,ITA,11,Marche,43.61675973,13.5188753,11,0,11,151,162,-3,4,5811,987,6960,0,6960,177759,106017,
2020-08-11T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,32,33,0,0,423,23,475,4,479,29271,28105,
2020-08-11T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,122,128,0,1,2355,292,2775,0,2775,115114,59794,
2020-08-11T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,5,0,5,70,75,-4,2,4518,405,3400,1598,4998,163615,75417,
2020-08-11T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,85,3,88,734,822,13,26,26956,4136,24895,7019,31914,524849,319943,
2020-08-11T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,38,1,39,190,229,16,20,3977,554,1823,2937,4760,258978,179205,per 880 casi non e' disponibile la provenienza
2020-08-11T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,6,0,6,76,82,20,20,1245,134,1377,84,1461,114271,96725,
2020-08-11T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,44,6,50,488,538,88,89,2752,284,2927,647,3574,299393,231949,
2020-08-11T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,18,1,19,516,535,17,22,9002,1137,10397,277,10674,454393,298892,
2020-08-11T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,9,0,9,43,52,-2,1,1379,80,1458,53,1511,129301,82253,
2020-08-11T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,5,0,5,10,15,0,0,1056,146,1099,118,1217,22631,16228,
2020-08-11T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,33,6,39,1261,1300,43,65,17356,2085,19561,1180,20741,1322808,513323,
