data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-06-15T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,71,3,74,412,486,-25,0,2337,456,,,3279,91700,62048,
2020-06-15T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,1,1,10,11,0,0,363,27,,,401,35233,34443,
2020-06-15T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,17,1,18,19,37,-7,0,1028,97,,,1162,82392,80330,
2020-06-15T17:00:00,ITA,15,Campania,40.83956555,14.25084984,58,2,60,229,289,-30,4,3894,430,,,4613,241380,122291,
2020-06-15T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,188,13,201,1299,1500,-137,11,22377,4207,,,28084,410984,244630,
2020-06-15T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,15,1,16,83,99,-4,0,2854,343,,,3296,161945,94567,
2020-06-15T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,304,37,341,951,1292,-30,3,5855,811,,,7958,299590,243805,
2020-06-15T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,87,2,89,157,246,3,8,8116,1525,,,9887,127913,69345,
2020-06-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2018,94,2112,13864,15976,-13,259,59484,16457,,,91917,899278,534981,
2020-06-15T17:00:00,ITA,11,Marche,43.61675973,13.5188753,18,0,18,599,617,-9,4,5152,993,,,6762,121620,73564,
2020-06-15T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,70,70,-4,0,346,23,,,439,19125,18214,
2020-06-15T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,1,9,85,94,-1,0,2225,292,,,2611,76345,36698,dc-IT-0050
2020-06-15T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,5,0,5,61,66,0,1,3917,465,,,4448,104306,55322,
2020-06-15T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,517,28,545,2059,2604,-44,2,24445,4012,,,31061,369294,234980,
2020-06-15T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,56,2,58,352,410,-8,1,3572,534,,,4516,148627,97877,
2020-06-15T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,12,0,12,21,33,0,0,1198,132,,,1363,69134,58586,
2020-06-15T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,30,4,34,771,805,-32,1,2373,280,,,3458,180327,150982,
2020-06-15T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,31,16,47,442,489,-10,8,8611,1088,,,10188,293683,207371,
2020-06-15T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,9,1,10,8,18,-2,0,1341,77,,,1436,82235,58164,
2020-06-15T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,7,0,7,5,12,5,0,1035,144,,,1191,16650,12829,
2020-06-15T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,38,1,39,716,755,-17,1,16487,1978,,,19220,817064,373057,
