data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-10-31T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,371,29,400,5803,6203,407,450,3799,550,10552,287781,178791,,
2020-10-31T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,83,7,90,1356,1446,111,117,704,49,2199,103999,103139,,
2020-10-31T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,154,9,163,2961,3124,174,202,1825,116,5065,274973,271920,,
2020-10-31T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1403,168,1571,42159,43730,3380,3669,11337,673,55740,958834,651607,,
2020-10-31T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,1223,125,1348,21865,23213,1792,2046,27997,4631,55841,1589691,849335,,
2020-10-31T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,167,36,203,4929,5132,597,726,5312,397,10841,539077,229633,,
2020-10-31T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1944,182,2126,31780,33906,2159,2289,11304,1212,46422,1437667,1174268,,
2020-10-31T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1036,57,1093,7338,8431,109,1068,18403,1774,28608,443676,229381,,
2020-10-31T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,4033,392,4425,77586,82011,6782,8919,96198,17535,195744,2944616,1834360,,
2020-10-31T17:00:00,ITA,11,Marche,43.61675973,13.5188753,275,47,322,5783,6105,464,502,6997,1019,14121,320766,187640,,
2020-10-31T17:00:00,ITA,14,Molise,41.55774754,14.65916051,17,6,23,933,956,68,83,702,37,1695,63701,59452,,
2020-10-31T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,237,18,255,4845,5100,539,547,2970,312,8382,233334,120339,,
2020-10-31T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,121,9,130,1795,1925,236,390,6775,438,9138,289152,114145,,
2020-10-31T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2683,174,2857,29967,32824,2436,2887,33429,4383,70636,1029059,636308,,
2020-10-31T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,638,87,725,10668,11393,694,762,6506,723,18622,556545,396687,,
2020-10-31T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,349,39,388,5667,6055,234,325,3149,227,9431,267615,227323,,
2020-10-31T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,962,122,1084,13358,14442,878,952,6814,502,21758,684775,482882,,
2020-10-31T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1046,163,1209,26635,27844,1424,2540,15074,1345,44263,1090874,727110,,
2020-10-31T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,277,43,320,6234,6554,388,483,3499,126,10179,298628,173851,,
2020-10-31T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,146,7,153,1660,1813,96,104,1259,168,3240,41184,25954,,
2020-10-31T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,801,123,924,28255,29179,2632,2697,25373,2401,56953,2328514,904337,,
