data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-11-03T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,429,38,467,7180,7647,556,601,3909,564,12120,298279,184865,,
2020-11-03T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,87,11,98,1681,1779,84,102,729,54,2562,108261,107396,,
2020-11-03T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,184,26,210,3430,3640,35,266,2069,121,5830,283075,280076,,
2020-11-03T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1497,227,1724,48995,50719,1949,2971,13989,724,65432,1010052,688589,,
2020-11-03T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,1464,153,1617,26731,28348,1856,1912,28123,4687,61158,1635729,874120,,
2020-11-03T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,205,39,244,5514,5758,205,366,5659,411,11828,550607,233148,,
2020-11-03T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2192,197,2389,37340,39729,1946,2209,11837,1275,52841,1505664,1227238,,
2020-11-03T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1147,64,1211,8618,9829,535,1052,19356,1810,30995,457185,235736,,
2020-11-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,4740,475,5215,93351,98566,4148,6804,100115,17752,216433,3040698,1889116,,
2020-11-03T17:00:00,ITA,11,Marche,43.61675973,13.5188753,374,53,427,6990,7417,375,431,7160,1031,15608,328103,192435,,
2020-11-03T17:00:00,ITA,14,Molise,41.55774754,14.65916051,24,6,30,1214,1244,91,93,705,41,1990,65986,61642,,
2020-11-03T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,287,28,315,6237,6552,492,495,2976,320,9848,240990,123854,,
2020-11-03T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,200,12,212,2050,2262,93,112,6938,447,9647,294266,115196,,
2020-11-03T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3379,213,3592,35121,38713,2618,3169,34675,4444,77832,1063115,664753,,
2020-11-03T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,749,95,844,12681,13525,956,1163,6813,753,21091,573093,408246,,
2020-11-03T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,337,45,382,6526,6908,255,302,3309,239,10456,276430,234643,,
2020-11-03T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1072,150,1222,15584,16806,742,1048,7569,550,24925,709371,497218,,
2020-11-03T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1261,190,1451,32466,33917,2182,2336,15667,1403,50987,1133147,753032,,
2020-11-03T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,305,48,353,7214,7567,241,420,3845,148,11560,307285,178056,,
2020-11-03T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,170,13,183,1867,2050,38,94,1361,180,3591,42561,26492,,
2020-11-03T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1011,142,1153,34013,35166,2233,2298,25471,2458,63095,2362039,917684,,
