data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-07-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,32,0,32,138,170,-27,2,2655,464,3289,106350,70898,,
2020-07-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,2,2,-1,0,373,27,402,39787,39007,,
2020-07-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,4,0,4,22,26,-1,0,1058,97,1181,95926,93892,,
2020-07-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,16,0,16,173,189,8,9,4078,432,4699,285388,139678,,
2020-07-01T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,104,10,114,888,1002,-8,16,23242,4264,28508,499426,298840,,
2020-07-01T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,6,0,6,50,56,11,4,2911,345,3312,192106,107364,,
2020-07-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,190,12,202,630,832,-4,9,6448,839,8119,341083,279387,,
2020-07-01T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,42,3,45,235,280,0,5,8144,1558,9982,148585,79497,,
2020-07-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,277,41,318,9620,9938,-122,109,67422,16650,94010,1044975,625197,,
2020-07-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,8,0,8,240,248,-18,5,5551,987,6786,138550,83726,,
2020-07-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,25,25,0,0,397,23,445,22886,21809,,
2020-07-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,3,1,4,80,84,0,3,2266,292,2642,84846,41389,,
2020-07-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,46,47,-3,1,4412,405,4864,122574,63299,,
2020-07-01T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,260,11,271,1082,1353,-70,16,25921,4091,31365,419291,261774,,
2020-07-01T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,24,0,24,88,112,-17,0,3873,545,4530,180664,120651,,
2020-07-01T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,5,0,5,6,11,-3,0,1222,133,1366,84569,71039,,
2020-07-01T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,18,3,21,105,126,-2,1,2673,282,3081,211496,172947,,
2020-07-01T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,13,5,18,305,323,-6,4,8825,1106,10254,341165,231407,,
2020-07-01T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,3,1,4,6,10,0,0,1351,80,1441,96602,65770,,
2020-07-01T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,2,0,2,1,3,-1,0,1046,146,1195,18414,13892,,
2020-07-01T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,17,0,17,401,418,-44,3,16849,2022,19289,970793,411837,,
