data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-09-19T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,48,5,53,626,679,0,0,2984,474,4137,182106,117719,,
2020-09-19T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,6,1,7,158,165,2,3,438,28,631,66518,65708,,
2020-09-19T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,27,4,31,414,445,24,25,1267,98,1810,184055,181949,,
2020-09-19T17:00:00,ITA,15,Campania,40.83956555,14.25084984,327,19,346,4227,4573,108,149,5060,456,10089,532983,333778,,
2020-09-19T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,174,19,193,4245,4438,69,133,25313,4474,34225,1077776,620451,,
2020-09-19T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,20,3,23,658,681,9,33,3314,350,4345,378789,170885,,
2020-09-19T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,445,22,467,5071,5538,125,197,7751,890,14179,774925,646453,,
2020-09-19T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,140,16,156,1277,1433,19,78,9386,1588,12407,282126,151550,,
2020-09-19T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,271,36,307,8628,8935,-92,243,78695,16917,104547,1928410,1197038,,
2020-09-19T17:00:00,ITA,11,Marche,43.61675973,13.5188753,23,2,25,596,621,15,24,6093,989,7703,231949,136589,,
2020-09-19T17:00:00,ITA,14,Molise,41.55774754,14.65916051,5,1,6,98,104,4,5,459,23,586,39239,37847,,
2020-09-19T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,15,2,17,388,405,20,26,2584,292,3281,159679,84628,,
2020-09-19T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,10,0,10,524,534,-24,22,4750,405,5689,214020,92546,,
2020-09-19T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,140,6,146,2158,2304,42,74,27783,4154,34241,663091,403513,,
2020-09-19T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,201,13,214,1874,2088,102,108,4278,578,6944,372288,265618,,
2020-09-19T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,91,18,109,1486,1595,28,59,1431,141,3167,169119,143431,,
2020-09-19T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,191,13,204,2028,2232,75,98,3318,296,5846,429143,318845,,
2020-09-19T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,88,21,109,2718,2827,127,143,9686,1152,13665,668896,450613,,
2020-09-19T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,27,4,31,440,471,16,32,1638,83,2192,186307,112361,,
2020-09-19T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,6,0,6,42,48,-1,0,1082,146,1276,27415,19040,,
2020-09-19T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,125,10,135,2910,3045,36,186,20406,2158,25609,1780552,697466,,
