data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-09-14T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,41,4,45,532,577,-2,1,2966,473,4016,175960,114031,,
2020-09-14T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,5,1,6,150,156,0,0,429,28,613,63833,63023,,
2020-09-14T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,29,2,31,344,375,-20,3,1245,98,1718,175699,173593,,
2020-09-14T17:00:00,ITA,15,Campania,40.83956555,14.25084984,286,19,305,3699,4004,63,90,4759,452,9215,501568,306866,,
2020-09-14T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,165,18,183,3881,4064,125,127,25098,4469,33631,1030781,599934,,
2020-09-14T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,22,3,25,567,592,3,4,3220,349,4161,361533,165276,,
2020-09-14T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,410,17,427,4469,4896,141,181,7523,885,13304,729251,606736,,
2020-09-14T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,126,12,138,1062,1200,57,65,9135,1582,11917,267430,144077,,
2020-09-14T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,262,28,290,8558,8848,59,125,77715,16901,103464,1830924,1134109,,
2020-09-14T17:00:00,ITA,11,Marche,43.61675973,13.5188753,15,2,17,511,528,8,11,6044,989,7561,224672,132543,,
2020-09-14T17:00:00,ITA,14,Molise,41.55774754,14.65916051,4,1,5,91,96,3,4,450,23,569,37705,36332,,
2020-09-14T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,295,303,7,7,2540,292,3135,151821,80293,,
2020-09-14T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,11,0,11,448,459,17,20,4657,405,5521,204604,89459,,
2020-09-14T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,114,9,123,2006,2129,32,61,27532,4153,33814,640885,393413,,
2020-09-14T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,203,11,214,1499,1713,35,61,4225,572,6510,351539,252699,,
2020-09-14T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,85,16,101,1339,1440,36,54,1348,140,2928,159402,135511,,
2020-09-14T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,136,16,152,1690,1842,49,65,3172,292,5306,402836,301876,,
2020-09-14T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,82,18,100,2400,2500,41,59,9523,1150,13173,633578,426415,,
2020-09-14T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,19,5,24,419,443,5,12,1554,81,2078,177109,107533,,
2020-09-14T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,3,1,4,35,39,3,3,1078,146,1263,26528,18560,,
2020-09-14T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,96,14,110,2873,2983,16,55,19737,2144,24864,1715769,673892,,
