data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-10-03T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,66,6,72,890,962,24,42,3097,481,4540,205994,131710,,
2020-10-03T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,15,2,17,370,387,42,49,486,33,906,75947,75517,,
2020-10-03T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,36,2,38,520,558,20,24,1386,100,2044,207290,205184,,
2020-10-03T17:00:00,ITA,15,Campania,40.83956555,14.25084984,434,40,474,6568,7042,297,401,6418,465,13925,620282,403167,,
2020-10-03T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,200,11,211,4579,4790,113,167,26468,4485,35743,1207777,680394,,
2020-10-03T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,17,5,22,806,828,35,51,3659,353,4840,422675,187109,,
2020-10-03T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,711,47,758,6967,7725,178,261,8607,933,17265,914721,759903,,
2020-10-03T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,167,21,188,1672,1860,31,162,10279,1609,13748,321785,171959,,
2020-10-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,293,42,335,8827,9162,-4,393,81620,16969,107751,2172337,1355640,,
2020-10-03T17:00:00,ITA,11,Marche,43.61675973,13.5188753,23,6,29,867,896,52,59,6197,991,8084,252602,148490,,
2020-10-03T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,0,3,125,128,-3,0,507,25,660,44376,42882,,
2020-10-03T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,0,28,576,604,17,24,2717,292,3613,181359,94145,,
2020-10-03T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,16,0,16,602,618,31,62,5117,406,6141,235824,101101,,
2020-10-03T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,214,12,226,3051,3277,217,279,28567,4166,36010,739155,442510,,
2020-10-03T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,226,12,238,2523,2761,98,111,4724,598,8083,421383,299404,,
2020-10-03T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,113,21,134,2052,2186,32,62,1777,155,4118,196650,166214,,
2020-10-03T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,322,20,342,2829,3171,123,182,4108,317,7596,502672,366048,,
2020-10-03T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,99,24,123,3667,3790,159,197,10435,1166,15391,766448,514176,,
2020-10-03T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,41,5,46,588,634,24,42,1885,85,2604,211319,126315,,
2020-10-03T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,7,0,7,68,75,-2,0,1105,146,1326,29667,20476,,
2020-10-03T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,174,21,195,3917,4112,85,276,22058,2193,28363,1961128,765605,,
