data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-11-07T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,484,43,527,8368,8895,314,432,4445,596,13936,311779,191808,,
2020-11-07T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,98,15,113,2302,2415,80,105,799,63,3277,114138,113188,,
2020-11-07T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,227,16,243,4552,4795,314,392,2175,136,7106,295772,292747,,
2020-11-07T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1756,179,1935,63571,65506,3310,4309,16001,811,82318,1097897,757092,,
2020-11-07T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,1723,188,1911,33738,35649,1919,2009,28619,4781,69049,1715527,906435,,
2020-11-07T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,286,45,331,7029,7360,605,872,6422,442,14224,576329,240788,,
2020-11-07T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2619,237,2856,46180,49036,2352,2618,12892,1397,63325,1621947,1322844,,
2020-11-07T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1303,77,1380,10728,12108,416,1092,21522,1914,35544,481315,246833,,
2020-11-07T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,5813,610,6423,121206,127629,10263,11489,108581,18226,254436,3218458,1981508,,
2020-11-07T17:00:00,ITA,11,Marche,43.61675973,13.5188753,454,67,521,9306,9827,587,631,7415,1045,18287,342550,201310,,
2020-11-07T17:00:00,ITA,14,Molise,41.55774754,14.65916051,26,8,34,1523,1557,152,152,749,45,2351,69110,64689,,
2020-11-07T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,361,36,397,7083,7480,434,773,4528,337,12345,253304,129251,,
2020-11-07T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,243,18,261,2357,2618,185,251,7622,464,10704,307285,117513,,
2020-11-07T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,4122,284,4406,47083,51489,3573,4437,37812,4594,93895,1134670,715993,,
2020-11-07T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,876,124,1000,15573,16573,944,1054,7546,816,24935,601641,430276,,
2020-11-07T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,390,56,446,7625,8071,385,425,3513,253,11837,289502,245123,,
2020-11-07T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1161,169,1330,19407,20737,1224,1363,8788,663,30188,746200,520508,,
2020-11-07T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1368,214,1582,40001,41583,2143,2787,17352,1532,60467,1198493,791081,,
2020-11-07T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,345,58,403,8967,9370,485,688,4731,178,14279,325727,187400,,
2020-11-07T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,154,14,168,2013,2181,13,117,1697,202,4080,44845,27267,,
2020-11-07T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1300,176,1476,46181,47657,3720,3815,25682,2568,75907,2437080,944143,,
