data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-10-04T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,70,6,76,919,995,33,37,3101,481,4577,208336,132948,,
2020-10-04T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,15,2,17,373,390,3,14,497,33,920,76747,75915,,
2020-10-04T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,36,2,38,537,575,17,19,1387,101,2063,209086,206980,,
2020-10-04T17:00:00,ITA,15,Campania,40.83956555,14.25084984,450,41,491,6909,7400,358,412,6472,465,14337,627532,408931,,
2020-10-04T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,212,11,223,4731,4954,164,179,26482,4486,35922,1214835,684859,,
2020-10-04T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,18,5,23,828,851,23,50,3686,353,4890,425043,188339,,
2020-10-04T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,737,48,785,7148,7933,208,244,8637,939,17509,926458,768942,,
2020-10-04T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,167,23,190,1687,1877,17,121,10382,1610,13869,324170,173211,,
2020-10-04T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,296,39,335,9026,9361,199,314,81733,16971,108065,2187132,1365206,,
2020-10-04T17:00:00,ITA,11,Marche,43.61675973,13.5188753,24,6,30,911,941,45,59,6210,992,8143,254464,149612,,
2020-10-04T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,0,2,139,141,13,15,509,25,675,44873,43376,,
2020-10-04T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,0,28,588,616,12,32,2737,292,3645,182465,94635,,
2020-10-04T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,17,0,17,612,629,11,34,5140,406,6175,237348,101675,,
2020-10-04T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,216,13,229,3141,3370,93,173,28646,4167,36183,744159,446474,,
2020-10-04T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,231,13,244,2653,2897,136,151,4739,598,8234,424869,301067,,
2020-10-04T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,114,20,134,2145,2279,93,111,1794,156,4229,198433,167736,,
2020-10-04T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,329,24,353,2894,3247,76,85,4115,319,7681,506170,368405,,
2020-10-04T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,99,26,125,3837,3962,172,188,10451,1166,15579,774753,519910,,
2020-10-04T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,42,4,46,649,695,61,72,1895,86,2676,213445,127485,,
2020-10-04T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,6,0,6,75,81,6,7,1106,146,1333,29842,20588,,
2020-10-04T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,178,20,198,4037,4235,123,261,22195,2194,28624,1973945,771021,,
