data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-10-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,306,26,332,4697,5029,420,434,3630,534,9193,276681,172659,,
2020-10-28T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,73,7,80,1104,1184,108,120,670,47,1901,99466,98626,,
2020-10-28T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,120,11,131,2373,2504,179,196,1785,111,4400,266246,263352,,
2020-10-28T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1235,160,1395,33491,34886,2045,2427,10272,624,45782,901583,611945,,
2020-10-28T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,999,119,1118,17112,18230,1150,1212,27671,4593,50494,1531311,827354,,
2020-10-28T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,146,35,181,3551,3732,287,406,5028,382,9142,521139,223790,,
2020-10-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1669,166,1835,26111,27946,1804,1963,10788,1158,39892,1361332,1111817,,
2020-10-28T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,878,46,924,6554,7478,521,926,16312,1733,25523,424986,221286,,
2020-10-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3072,292,3364,58042,61406,6522,7558,91763,17357,170526,2808259,1755084,,
2020-10-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,250,32,282,4244,4526,301,351,6875,1008,12409,310091,181572,,
2020-10-28T17:00:00,ITA,14,Molise,41.55774754,14.65916051,19,4,23,676,699,7,19,674,31,1404,61105,57441,,
2020-10-28T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,181,15,196,3725,3921,183,190,2962,304,7187,225141,116456,,
2020-10-28T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,94,6,100,1667,1767,119,191,6154,432,8353,280137,112387,,
2020-10-28T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2237,135,2372,23415,25787,2547,2827,32353,4305,62445,984720,599224,,
2020-10-28T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,690,70,760,8677,9437,729,772,6217,699,16353,537592,383008,,
2020-10-28T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,298,37,335,5013,5348,287,362,2973,205,8526,257266,218343,,
2020-10-28T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,787,111,898,11290,12188,454,708,6386,459,19033,662150,468458,,
2020-10-28T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,857,130,987,21373,22360,1320,1708,13335,1297,36992,1041270,696653,,
2020-10-28T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,255,37,292,4707,4999,238,401,3160,114,8273,286380,167083,,
2020-10-28T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,107,7,114,1316,1430,63,77,1216,157,2803,39314,24935,,
2020-10-28T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,708,90,798,20802,21600,2083,2143,25180,2355,49135,2275869,886165,,
