data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-08-02T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,16,1,17,99,116,1,2,2801,472,3389,130753,85639,,
2020-08-02T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,49,51,1,1,374,28,453,47430,46640,,
2020-08-02T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,5,1,6,92,98,1,1,1075,97,1270,122362,120328,,
2020-08-02T17:00:00,ITA,15,Campania,40.83956555,14.25084984,35,3,38,363,401,4,7,4180,435,5016,337192,174273,,
2020-08-02T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,68,4,72,1468,1540,30,49,23943,4291,29774,673244,407452,,
2020-08-02T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,9,3,12,125,137,8,10,2929,345,3411,255780,126943,,
2020-08-02T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,176,9,185,779,964,14,17,6855,863,8682,421864,347749,,
2020-08-02T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,20,0,20,196,216,3,6,8453,1567,10236,192061,102520,,
2020-08-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,153,9,162,5659,5821,-134,38,73676,16815,96312,1316219,791698,,
2020-08-02T17:00:00,ITA,11,Marche,43.61675973,13.5188753,11,0,11,136,147,3,8,5763,987,6897,169032,101330,,
2020-08-02T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,30,31,2,2,421,23,475,28138,26987,,
2020-08-02T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,0,7,100,107,0,3,2329,292,2728,107198,55385,,
2020-08-02T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,98,99,0,4,4475,405,4979,155400,73042,,
2020-08-02T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,95,5,100,710,810,9,15,26759,4129,31698,503678,308574,,
2020-08-02T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,20,0,20,100,120,8,8,3967,552,4639,243309,167514,,
2020-08-02T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,3,0,3,40,43,4,4,1237,134,1414,107416,91373,,
2020-08-02T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,36,3,39,246,285,4,7,2737,283,3305,280835,220126,,
2020-08-02T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,15,0,15,382,397,5,9,8966,1135,10498,430576,285083,,
2020-08-02T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,7,0,7,19,26,2,2,1368,80,1474,122404,78969,,
2020-08-02T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,12,13,1,1,1050,146,1209,21699,15680,,
2020-08-02T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,27,4,31,1003,1034,33,45,17102,2075,20211,1250175,490763,,
