data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-08-12T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,23,1,24,197,221,2,9,2823,472,3516,137776,89381,,
2020-08-12T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,72,72,-1,0,377,28,477,49919,49129,,
2020-08-12T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,8,1,9,101,110,-2,4,1097,97,1304,130228,128194,,
2020-08-12T17:00:00,ITA,15,Campania,40.83956555,14.25084984,43,2,45,379,424,22,29,4279,440,5143,352838,185318,,
2020-08-12T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,78,4,82,1725,1807,17,41,24115,4298,30220,745489,446202,,
2020-08-12T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,7,3,10,154,164,8,9,2949,348,3461,274643,132663,,
2020-08-12T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,190,9,199,922,1121,20,37,6931,868,8920,447675,366246,,
2020-08-12T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,17,2,19,208,227,4,26,8534,1569,10330,205100,109799,,
2020-08-12T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,165,10,175,5346,5521,7,102,74700,16833,97054,1387206,829237,,
2020-08-12T17:00:00,ITA,11,Marche,43.61675973,13.5188753,10,0,10,157,167,5,16,5822,987,6976,178788,106614,,
2020-08-12T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,29,29,-4,0,427,23,479,29443,28265,,
2020-08-12T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,124,130,2,4,2357,292,2779,116822,60969,,
2020-08-12T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,1,3,65,68,-7,0,4525,405,4998,165002,75685,,
2020-08-12T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,76,3,79,776,855,33,42,26963,4138,31956,527588,321651,,
2020-08-12T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,43,2,45,217,262,33,33,3977,554,4793,261101,180855,,
2020-08-12T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,6,0,6,77,83,1,1,1245,134,1462,115018,97340,,
2020-08-12T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,43,6,49,513,562,24,29,2757,284,3603,301641,233597,,
2020-08-12T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,15,3,18,545,563,28,33,9007,1137,10707,457566,300764,,
2020-08-12T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,9,0,9,48,57,5,6,1380,80,1517,130245,82645,,
2020-08-12T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,5,0,5,10,15,0,0,1056,146,1217,22839,16342,,
2020-08-12T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,33,6,39,1294,1333,33,60,17376,2092,20801,1332649,516131,,
